"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"20.04.2023 13:00 - 20.04.2023 13:15","18042","19011","17140","4343","4480","2678","15685","15512","14515"
"20.04.2023 13:15 - 20.04.2023 13:30","18061","19098","16951","4313","4454","2648","15983","15843","14831"
"20.04.2023 13:30 - 20.04.2023 13:45","17939","19057","17146","4282","4426","2666","16290","16219","15186"
"20.04.2023 13:45 - 20.04.2023 14:00","17677","18889","17179","4252","4400","2701","16629","16602","15651"
"20.04.2023 14:00 - 20.04.2023 14:15","17261","18918","17212","4220","4370","2714","17001","16603","16232"
"20.04.2023 14:15 - 20.04.2023 14:30","17199","18710","17209","4190","4358","2673","17321","16983","16711"
"20.04.2023 14:30 - 20.04.2023 14:45","16988","18365","17086","4159","4349","2686","17595","17318","17033"
"20.04.2023 14:45 - 20.04.2023 15:00","16646","17898","16946","4127","4507","2663","17844","17613","17376"
"20.04.2023 15:00 - 20.04.2023 15:15","16251","17370","16375","4259","4034","2649","18072","17889","17681"
"20.04.2023 15:15 - 20.04.2023 15:30","15765","16765","15783","4242","4200","2574","18207","18047","17930"
"20.04.2023 15:30 - 20.04.2023 15:45","15185","16070","15051","4271","4182","2534","18332","18202","17957"
"20.04.2023 15:45 - 20.04.2023 16:00","14493","15265","14322","4257","4167","2530","18442","18361","18040"
"20.04.2023 16:00 - 20.04.2023 16:15","13759","14404","13416","4243","4151","2700","18531","18580","18304"
"20.04.2023 16:15 - 20.04.2023 16:30","12942","13462","12541","4236","4143","2646","18511","18724","18448"
"20.04.2023 16:30 - 20.04.2023 16:45","12031","12465","11687","4238","4128","2641","18415","18854","18656"
"20.04.2023 16:45 - 20.04.2023 17:00","11035","11385","10624","4232","4145","2606","18377","18980","18683"
"20.04.2023 17:00 - 20.04.2023 17:15","10086","10110","9248","4500","4344","2583","18229","19006","18773"
"20.04.2023 17:15 - 20.04.2023 17:30","9059","9033","8285","4539","4369","2548","17999","18752","18445"
"20.04.2023 17:30 - 20.04.2023 17:45","7981","7916","7202","4580","4389","2642","17755","18506","18475"
"20.04.2023 17:45 - 20.04.2023 18:00","6887","6767","6172","4623","4411","2725","17379","18267","18212"
"20.04.2023 18:00 - 20.04.2023 18:15","5782","5643","5133","4643","4422","3085","17116","18015","17885"
"20.04.2023 18:15 - 20.04.2023 18:30","4693","4540","4181","4655","4406","3185","16976","17790","17731"
"20.04.2023 18:30 - 20.04.2023 18:45","3637","3493","3217","4732","4426","3264","16856","17573","17744"
"20.04.2023 18:45 - 20.04.2023 19:00","2670","2562","2309","4733","4446","3381","16741","17361","17632"
"20.04.2023 19:00 - 20.04.2023 19:15","1878","1787","1616","4737","4502","3617","16664","17202","17343"
"20.04.2023 19:15 - 20.04.2023 19:30","1264","1179","1066","4757","4532","3606","16912","17480","17557"
"20.04.2023 19:30 - 20.04.2023 19:45","785","725","660","4783","4563","3768","17147","17769","17378"
"20.04.2023 19:45 - 20.04.2023 20:00","422","399","352","4808","4595","3768","17409","18064","17417"
"20.04.2023 20:00 - 20.04.2023 20:15","185","191","146","4846","4630","3781","17756","18555","17639"
"20.04.2023 20:15 - 20.04.2023 20:30","69","74","44","4872","4650","3765","18208","19072","18085"
"20.04.2023 20:30 - 20.04.2023 20:45","33","28","16","4898","4668","3819","18752","19538","18526"
"20.04.2023 20:45 - 20.04.2023 21:00","0","1","0","4917","4692","3916","19325","19959","19004"
"20.04.2023 21:00 - 20.04.2023 21:15","0","0","0","4731","4713","3901","19776","20360","19387"
"20.04.2023 21:15 - 20.04.2023 21:30","0","0","0","4747","4729","3880","20172","20698","19486"
"20.04.2023 21:30 - 20.04.2023 21:45","0","0","0","4760","4748","3883","20593","21066","19889"
"20.04.2023 21:45 - 20.04.2023 22:00","0","0","0","4769","4763","3932","20993","21434","20267"
"20.04.2023 22:00 - 20.04.2023 22:15","0","0","0","4810","4803","3899","21126","21546","20353"
"20.04.2023 22:15 - 20.04.2023 22:30","0","0","0","4814","4810","3960","21363","21801","20596"
"20.04.2023 22:30 - 20.04.2023 22:45","0","0","0","4816","4822","3965","21593","22046","20684"
"20.04.2023 22:45 - 20.04.2023 23:00","0","0","0","4820","4834","3941","21806","22279","21048"
"20.04.2023 23:00 - 20.04.2023 23:15","0","0","0","4824","4836","3844","22020","22502","21272"
"20.04.2023 23:15 - 20.04.2023 23:30","0","0","0","4821","4840","3793","22076","22609","21516"
"20.04.2023 23:30 - 20.04.2023 23:45","0","0","0","4819","4798","3734","22103","22695","21772"
"20.04.2023 23:45 - 21.04.2023 00:00","0","0","0","4818","4799","3593","22110","22757","21913"
"21.04.2023 00:00 - 21.04.2023 00:15","0","0","0","4856","3044","3044","22684","21236","21236"
"21.04.2023 00:15 - 21.04.2023 00:30","0","0","0","4862","2944","2944","22735","21102","21102"
"21.04.2023 00:30 - 21.04.2023 00:45","0","0","0","4873","3133","3133","22781","21289","21289"
"21.04.2023 00:45 - 21.04.2023 01:00","0","0","0","4880","3205","3205","22818","21064","21064"
"21.04.2023 01:00 - 21.04.2023 01:15","0","0","0","4667","3695","3695","22830","21187","21187"
"21.04.2023 01:15 - 21.04.2023 01:30","0","0","0","4660","3860","3860","22803","21309","21309"
"21.04.2023 01:30 - 21.04.2023 01:45","0","0","0","4645","3875","3875","22774","20735","20735"
"21.04.2023 01:45 - 21.04.2023 02:00","0","0","0","4636","3889","3889","22743","20769","20769"
"21.04.2023 02:00 - 21.04.2023 02:15","0","0","0","4625","4024","4024","22701","20777","20777"
"21.04.2023 02:15 - 21.04.2023 02:30","0","0","0","4613","4098","4098","22629","20773","20773"
"21.04.2023 02:30 - 21.04.2023 02:45","0","0","0","4598","4050","4050","22544","20701","20701"
"21.04.2023 02:45 - 21.04.2023 03:00","0","0","0","4556","3851","3851","22441","20395","20395"
"21.04.2023 03:00 - 21.04.2023 03:15","0","0","0","4545","3726","3726","22321","20622","20622"
"21.04.2023 03:15 - 21.04.2023 03:30","0","0","0","4537","3691","3691","22196","20338","20338"
"21.04.2023 03:30 - 21.04.2023 03:45","0","0","0","4529","3650","3650","22089","20293","20293"
"21.04.2023 03:45 - 21.04.2023 04:00","0","0","0","4520","3457","3457","21986","20143","20143"
"21.04.2023 04:00 - 21.04.2023 04:15","0","0","0","4510","3346","3346","21876","20078","20078"
"21.04.2023 04:15 - 21.04.2023 04:30","0","0","0","4506","3213","3213","21768","19880","19880"
"21.04.2023 04:30 - 21.04.2023 04:45","0","0","0","4498","3263","3263","21663","19837","19837"
"21.04.2023 04:45 - 21.04.2023 05:00","0","0","0","4492","3259","3259","21562","19589","19589"
"21.04.2023 05:00 - 21.04.2023 05:15","0","0","0","4488","3212","3212","21457","19416","19416"
"21.04.2023 05:15 - 21.04.2023 05:30","0","0","0","4479","3258","3258","21346","19344","19344"
"21.04.2023 05:30 - 21.04.2023 05:45","0","0","0","4475","3332","3332","21234","19231","19231"
"21.04.2023 05:45 - 21.04.2023 06:00","0","0","0","4465","3304","3304","21116","19144","19144"
"21.04.2023 06:00 - 21.04.2023 06:15","32","26","26","4431","3342","3342","21200","19370","19370"
"21.04.2023 06:15 - 21.04.2023 06:30","160","150","149","4420","3327","3327","21028","19402","19402"
"21.04.2023 06:30 - 21.04.2023 06:45","432","432","428","4412","3310","3310","20850","19328","19328"
"21.04.2023 06:45 - 21.04.2023 07:00","920","931","930","4402","3267","3267","20593","18962","18962"
"21.04.2023 07:00 - 21.04.2023 07:15","1765","1791","1787","4395","3178","3178","20352","18492","18492"
"21.04.2023 07:15 - 21.04.2023 07:30","3010","3146","3148","4368","3056","3056","19986","17885","17896"
"21.04.2023 07:30 - 21.04.2023 07:45","4571","4770","4757","4361","3050","3050","19615","16912","16929"
"21.04.2023 07:45 - 21.04.2023 08:00","6322","6574","6538","4354","3127","3034","19211","16130","15990"
"21.04.2023 08:00 - 21.04.2023 08:15","8250","8594","8387","4451","3177","2950","18499","15123","15091"
"21.04.2023 08:15 - 21.04.2023 08:30","10285","10688","10246","4427","3215","2834","17342","13999","13894"
"21.04.2023 08:30 - 21.04.2023 08:45","12420","12921","12221","4571","3241","2942","15864","12950","12952"
"21.04.2023 08:45 - 21.04.2023 09:00","14577","15135","14269","4545","3269","2877","14720","12139","12038"
"21.04.2023 09:00 - 21.04.2023 09:15","16682","17341","16310","4291","3272","3138","13947","11425","11316"
"21.04.2023 09:15 - 21.04.2023 09:30","18840","19514","18442","4321","3311","3197","13604","11163","10964"
"21.04.2023 09:30 - 21.04.2023 09:45","20938","21594","20480","4315","3342","3217","13397","10887","10810"
"21.04.2023 09:45 - 21.04.2023 10:00","22919","23530","22304","4309","3366","3227","13268","10783","10654"
"21.04.2023 10:00 - 21.04.2023 10:15","24681","25241","24057","4304","3392","3233","13154","10704","10389"
"21.04.2023 10:15 - 21.04.2023 10:30","26256","26793","25700","4293","3909","3171","13260","10924","10351"
"21.04.2023 10:30 - 21.04.2023 10:45","27652","28181","27392","4288","3933","2987","13374","11153","10561"
"21.04.2023 10:45 - 21.04.2023 11:00","28918","29434","28769","4283","3953","2501","13539","11412","10770"
"21.04.2023 11:00 - 21.04.2023 11:15","30065","30516","29966","4276","3980","2438","13773","11702","10650"
"21.04.2023 11:15 - 21.04.2023 11:30","31160","31588","31234","4183","3996","2505","14279","12335","11474"
"21.04.2023 11:30 - 21.04.2023 11:45","32118","32510","32408","4170","4015","2544","14795","12972","12148"
"21.04.2023 11:45 - 21.04.2023 12:00","32937","33305","33443","4157","4333","2597","15312","13579","13004"
"21.04.2023 12:00 - 21.04.2023 12:15","33571","33952","34216","4147","4344","2548","15866","14196","13533"
"21.04.2023 12:15 - 21.04.2023 12:30","34047","34476","34812","4137","4345","2522","16536","14903","13625"
"21.04.2023 12:30 - 21.04.2023 12:45","34408","34879","35240","4124","4352","2542","17211","15586","14391"
"21.04.2023 12:45 - 21.04.2023 13:00","34644","35168","35600","4110","4359","2645","17577","15983","14782"
"21.04.2023 13:00 - 21.04.2023 13:15","34764","35347","35814","4097","4366","2763","17920","16396","15455"
"21.04.2023 13:15 - 21.04.2023 13:30","34755","35395","36111","4081","4368","2719","18038","16555","15305"
"21.04.2023 13:30 - 21.04.2023 13:45","34578","35276","36008","4069","4374","2755","18427","16873","15165"
"21.04.2023 13:45 - 21.04.2023 14:00","34262","35011","35439","4056","4374","2659","18918","17406","15833"
"21.04.2023 14:00 - 21.04.2023 14:15","33625","34502","34860","4038","4399","2712","19293","17531","16813"
"21.04.2023 14:15 - 21.04.2023 14:30","33103","33950","34375","4028","4402","2662","19432","17827","16946"
"21.04.2023 14:30 - 21.04.2023 14:45","32446","33247","33609","4015","4406","2665","19521","18094","16727"
"21.04.2023 14:45 - 21.04.2023 15:00","31653","32405","33005","4005","4412","2557","19670","18379","17038"
"21.04.2023 15:00 - 21.04.2023 15:15","30728","31445","31937","3995","3706","2550","19777","18623","17310"
"21.04.2023 15:15 - 21.04.2023 15:30","29686","30358","30887","3989","3701","2491","19808","18709","17376"
"21.04.2023 15:30 - 21.04.2023 15:45","28523","29154","29555","3977","3696","2640","19708","18858","17845"
"21.04.2023 15:45 - 21.04.2023 16:00","27217","27822","28211","3972","3695","2618","19856","19156","17982"
"21.04.2023 16:00 - 21.04.2023 16:15","25777","26373","26579","3728","3741","2729","19966","19279","18337"
"21.04.2023 16:15 - 21.04.2023 16:30","24192","24791","24863","3727","3742","2777","20047","19356","20846"
"21.04.2023 16:30 - 21.04.2023 16:45","22474","23085","23094","3728","3737","2742","19951","19320","22586"
"21.04.2023 16:45 - 21.04.2023 17:00","20682","21195","21141","3729","3740","2808","19777","19247","22142"
"21.04.2023 17:00 - 21.04.2023 17:15","18851","19338","19137","4350","4323","2856","19603","19154","21324"
"21.04.2023 17:15 - 21.04.2023 17:30","16857","17327","17011","4359","4329","2852","19287","18936","19939"
"21.04.2023 17:30 - 21.04.2023 17:45","14791","15211","14776","4327","4324","2902","18883","18679","19911"
"21.04.2023 17:45 - 21.04.2023 18:00","12685","13045","12553","4336","4327","2884","18536","18460","18816"
"21.04.2023 18:00 - 21.04.2023 18:15","10575","10858","10299","4337","4327","2794","18135","18174","18334"
"21.04.2023 18:15 - 21.04.2023 18:30","8508","8706","8085","4367","4353","2728","17688","17828","17953"
"21.04.2023 18:30 - 21.04.2023 18:45","6492","6611","6111","4247","4101","2714","17358","17589","17467"
"21.04.2023 18:45 - 21.04.2023 19:00","4664","4725","4395","4299","4126","2705","17084","17360","16931"
"21.04.2023 19:00 - 21.04.2023 19:15","3179","3207","2926","4313","4141","2758","16849","17162","16665"
"21.04.2023 19:15 - 21.04.2023 19:30","2039","2060","1855","4321","4155","2678","17084","17289","17180"
"21.04.2023 19:30 - 21.04.2023 19:45","1208","1213","1109","4326","4159","2711","17361","17558","17496"
"21.04.2023 19:45 - 21.04.2023 20:00","619","625","605","4332","4168","2575","17870","18069","18063"
"21.04.2023 20:00 - 21.04.2023 20:15","248","227","247","4354","4176","2560","18504","18689","18425"
"21.04.2023 20:15 - 21.04.2023 20:30","79","69","75","4350","4185","2497","19123","19395","19290"
"21.04.2023 20:30 - 21.04.2023 20:45","28","22","25","4352","4190","2517","19640","20078","19996"
"21.04.2023 20:45 - 21.04.2023 21:00","0","0","0","4128","4197","2598","20098","20567","20903"
"21.04.2023 21:00 - 21.04.2023 21:15","0","0","0","4123","4208","2652","20523","20971","21304"
"21.04.2023 21:15 - 21.04.2023 21:30","0","0","0","4123","4212","2691","20687","21173","22038"
"21.04.2023 21:30 - 21.04.2023 21:45","0","0","0","4121","4217","2669","20869","21369","22419"
"21.04.2023 21:45 - 21.04.2023 22:00","0","0","0","4121","4216","2729","21045","21561","22785"
"21.04.2023 22:00 - 21.04.2023 22:15","0","0","0","4146","4243","2767","20970","21493","22578"
"21.04.2023 22:15 - 21.04.2023 22:30","0","0","0","4139","4239","2751","21032","21579","22776"
"21.04.2023 22:30 - 21.04.2023 22:45","0","0","0","4126","4237","2674","21021","21661","22639"
"21.04.2023 22:45 - 21.04.2023 23:00","0","0","0","4116","4233","2603","21064","21776","22530"
"21.04.2023 23:00 - 21.04.2023 23:15","0","0","0","4122","4232","2544","21125","21883","22527"
"21.04.2023 23:15 - 21.04.2023 23:30","0","0","0","4111","4230","2580","20955","21823","22248"
"21.04.2023 23:30 - 21.04.2023 23:45","0","0","0","4098","4229","2620","20719","21737","21893"
"21.04.2023 23:45 - 22.04.2023 00:00","0","0","0","4088","4227","2681","20490","21616","21766"
"22.04.2023 00:00 - 22.04.2023 00:15","0","0","0","4223","2867","2867","20610","21867","21867"
"22.04.2023 00:15 - 22.04.2023 00:30","0","0","0","4217","2827","2827","20437","20824","20824"
"22.04.2023 00:30 - 22.04.2023 00:45","0","0","0","4208","2862","2862","20261","20434","20434"
"22.04.2023 00:45 - 22.04.2023 01:00","0","0","0","4199","2848","2848","20099","20108","20108"
"22.04.2023 01:00 - 22.04.2023 01:15","0","0","0","3482","3043","3043","19915","19926","19926"
"22.04.2023 01:15 - 22.04.2023 01:30","0","0","0","3471","3052","3052","19747","19562","19562"
"22.04.2023 01:30 - 22.04.2023 01:45","0","0","0","3461","3122","3122","19579","19254","19254"
"22.04.2023 01:45 - 22.04.2023 02:00","0","0","0","3444","3177","3177","19429","19026","19026"
"22.04.2023 02:00 - 22.04.2023 02:15","0","0","0","3967","3232","3232","19269","18778","18778"
"22.04.2023 02:15 - 22.04.2023 02:30","0","0","0","3953","3249","3249","19084","18525","18525"
"22.04.2023 02:30 - 22.04.2023 02:45","0","0","0","3937","3474","3474","18886","18345","18345"
"22.04.2023 02:45 - 22.04.2023 03:00","0","0","0","3923","3556","3556","18678","18136","18136"
"22.04.2023 03:00 - 22.04.2023 03:15","0","0","0","3908","3787","3787","18453","17790","17790"
"22.04.2023 03:15 - 22.04.2023 03:30","0","0","0","3887","3835","3835","18274","17357","17357"
"22.04.2023 03:30 - 22.04.2023 03:45","0","0","0","3868","3763","3763","18105","17181","17181"
"22.04.2023 03:45 - 22.04.2023 04:00","0","0","0","3848","3706","3706","17944","17130","17130"
"22.04.2023 04:00 - 22.04.2023 04:15","0","0","0","3827","3767","3767","17795","17018","17018"
"22.04.2023 04:15 - 22.04.2023 04:30","0","0","0","3809","3729","3729","17646","16788","16788"
"22.04.2023 04:30 - 22.04.2023 04:45","0","0","0","3790","3622","3622","17501","16682","16682"
"22.04.2023 04:45 - 22.04.2023 05:00","0","0","0","4158","3654","3654","17344","16608","16608"
"22.04.2023 05:00 - 22.04.2023 05:15","0","0","0","4131","3726","3726","17201","16391","16391"
"22.04.2023 05:15 - 22.04.2023 05:30","0","0","0","4102","3582","3582","17092","16290","16290"
"22.04.2023 05:30 - 22.04.2023 05:45","0","0","0","4068","3531","3531","16980","16083","16083"
"22.04.2023 05:45 - 22.04.2023 06:00","1","1","1","4034","3437","3437","16860","15961","15961"
"22.04.2023 06:00 - 22.04.2023 06:15","54","50","50","3974","3311","3311","16887","16012","16012"
"22.04.2023 06:15 - 22.04.2023 06:30","211","216","216","3960","3153","3153","16752","16355","16355"
"22.04.2023 06:30 - 22.04.2023 06:45","518","524","524","3916","3108","3108","16610","16245","16245"
"22.04.2023 06:45 - 22.04.2023 07:00","1081","1091","1091","3872","3027","3027","16432","15969","15969"
"22.04.2023 07:00 - 22.04.2023 07:15","2098","2090","2073","3816","2991","2991","16261","15674","15674"
"22.04.2023 07:15 - 22.04.2023 07:30","3573","3674","3674","3754","2713","2713","15889","14970","14941"
"22.04.2023 07:30 - 22.04.2023 07:45","5379","5468","5455","3687","2590","2590","15510","14498","14449"
"22.04.2023 07:45 - 22.04.2023 08:00","7410","7446","7398","3618","2492","2497","15087","13884","14131"
"22.04.2023 08:00 - 22.04.2023 08:15","9548","9528","9408","3520","2384","2353","14430","12853","13159"
"22.04.2023 08:15 - 22.04.2023 08:30","11787","11651","11347","3435","2282","2166","13277","11822","12255"
"22.04.2023 08:30 - 22.04.2023 08:45","14115","13830","13539","3417","2181","2257","12045","10822","11039"
"22.04.2023 08:45 - 22.04.2023 09:00","16455","16053","15658","3371","2072","2232","11057","9817","9891"
"22.04.2023 09:00 - 22.04.2023 09:15","18716","18269","17709","3273","1957","2072","10111","8970","9006"
"22.04.2023 09:15 - 22.04.2023 09:30","20921","20392","19753","3140","1851","2047","9499","8287","8119"
"22.04.2023 09:30 - 22.04.2023 09:45","23022","22442","21867","2994","1742","1805","8938","7718","7501"
"22.04.2023 09:45 - 22.04.2023 10:00","24984","24398","23874","2853","1638","1672","8521","7257","7366"
"22.04.2023 10:00 - 22.04.2023 10:15","26727","26169","25677","2727","1542","1530","8180","6834","6841"
